employee_id,employee_name,age,gender,blood_group,department,designation,division,basic_salary,bonus,total_salary,phone,join_date,attendance_pct,email,nid,experience_yrs
EMP03313,Shirina Sarker,50,Male,B+,Finishing,Supervisor,Gazipur,23033,2460,25493,+8801788730817,2018-12-15,92.0,shirina.sarker92@gmail.com,9899538673457,14.7
EMP03314,Sharmin Sarker,28,Male,A+,Packing,Line Chief,Chattogram,27033 taka,2442,29475,01815044848,15/08/19,87.3,sharmin.sarker14@gmail.com,7522533739559,10.1
EMP03315,Lovely Khan,29,Female,AB+,Quality Control,Helper,CHATTOGRAM,0,1217,9540,01736779189,06-01-2018,99.9,lovely.khan13@gmail.com,3897620268207,5.7
EMP03316,Habib Akter,35,Female,B-,Strore,Quality Inspector,khulna,17864.00,1453,19317,01827170426,"May 10, 2018",83.4,habib.akter65@gmail.com,2346665306,11.1
EMP03317,Fatema Begum,,Female,AB+,Washing,Quality Inspector,Narayanganj,17625 taka,1332,18957,01930498063,2018-12-17,99.6,fatema.begum98@gmail.com,8409476062181,0.0
EMP03318,Anwar Islam,38,Female,O+,Packing,Trainee,Chattogram,6934,372,7306,01721426927,2020-11-30,76.3,anwar.islam77@gmail.com,3873499547781,12.4
EMP03319,হাসিনা Sheikh,53,Male,B-,Washing,Helper,sylhet,8126,829,8955,01957956720,,83.6,nadia.sheikh86@gmail.com,2788187300799,0.4
EMP03320,Sharmin Talukder,43,Female,B+,ADMIN,Helper,SYLHET,7897,467,8364,01847264814,05/02/22,85.8,sharmin.talukder6@gmail.com,2563891615922,5.5
EMP03321,nadia ali,50,Female,A+,cutting,Senior Operator,Chattogram,15793,950,16743,01748393437,2018-10-31,87.3,nadia.ali50@gmail.com,5859318601441,8.2
EMP03322,Nadia Begum,19,Male,A-,Washing,Machine Mechanic,Chattogram,16702,1292,18106,01777686480,2021-10-11,96.4,nadia.begum42@gmail.com,4361087113225,1.1
EMP03323,হাসিনা Sarker,32,Male,A-,Embrodiery,Senior Operator,Rajshai,17008,1500,18508,01833886625,"August 15, 2019",83.0,md..biswas44@gmail.com,7323288816936,4.0
EMP03324,Lovely Mondal,19,Male,O-,Store,Supervisor,Khulna,21255,1895,23150,01952-382824,2020/12/31,75.4,lovely.mondal40@gmail.com,1810346771729,13.7
EMP03325,Roksana Islam,35,Female,AB+,Sewing,Helper,Rajshai,7830,540,8370,01753558017,,82.6,roksana.islam62@gmail.com,1986485224039,1.8
EMP03326,Roksana Sheikh,52,Female,O+,Sweing,Floor In-charge,Sylhet,32943,3121,36064,01886651700,2018-08-18,91.1,roksana.sheikh37@gmail.com,5553959543217,5.3
EMP03327,Kulsum Khan,34,Female,AB-,Quality Control,Senior Operator,Dhaka,13923,1482,15405,01854391932,08-01-2020,97.3,kulsum.khan70@gmail.com,9071175474142,10.5
EMP03328,Md. Rahim Hossain,55,Male,O+,Cutting,Asst. Manager,Khulna,44491,4836,49327,01762956020,"May 01, 2018",87.3,md..hossain68@gmail.com,9696051960279,14.8
EMP03329,Habib Hossain,53,Male,AB-,Sewing,Trainee,Dhaka,6440,529,6969,01813316709,2021-02-17,95.6,habib.hossain92@gmail.com,8043536094019,10.2
EMP03330,Roksana Begum,49,Female,O+,Maintnance,Supervisor,Sylhet,19804,2562,22366,01989794820,10-04-2019,76.1,roksana.begum51@gmail.com,5947262555878,3.6
EMP03331,Nasrin Sheikh,55,Male,A+,Maintenance,Supervisor,Dhaka,17210,1680,18890,01936057681,2019-03-02,75.7,nasrin.sheikh48@gmail.com,6430466139332,3.8
EMP03332,Selim Uddin,55,Male,A-,Administration,Asst. Manager,Khulna,52569,7441,60010,01997922468,2021-10-31,81.1,selim.uddin80@gmail.com,3283847072739,13.6
EMP03333,Fatema Akter,27,Female,O-,Store,Helper,Narayanganj,7013,704,7717,01721671960,2021-04-22,99.3,fatema.akter2@gmail.com,9888836151944,12.4
EMP03334,Abdul Karim Hawladar,25,Male,AB-,Packing,Trainee,Narayanganj,6832,879,7711,01991163701,2018-05-08,99.8,abdul.hawladar53@gmail.com,2900404604413,8.5
EMP03335,Monira Khan,18,Female,O+,Embroidery,Helper,Narayanganj,8373,1111,9484,not given,05/03/19,89.4,monira.khan74@gmail.com,3437102589890,6.8
EMP03336,Hasina Begum,31,Male,A+,Finishing,,Narayanganj,7474,884,8358,01946-815733,"December 25, 2018",87.3,hasina.begum87@gmail.com,1387494400231,1.4
EMP03337,habib hossain,46,Male,O-,Admin,Operator,narayanganj,13177.00,1211,14388,01918465252,2018-10-29,95.1,habib.hossain76@gmail.com,2919929660371,4.1
EMP03338,AMENA ALI,29,Female,A-,Packing,Supervisor,Rajshahi,22039,1159,23198,+8801848045115,04-08-2018,91.6,amena.ali76@gmail.com,8209122478870,2.0
EMP03339,Md. Rahim Sheikh,33,Male,A+,Maintenance,Asst. Manager,Rajshahi,43154,4698,47852,01786732445,2022-04-18,90.8,md..sheikh9@gmail.com,7936337094402,10.7
EMP03340,belal akter,47,Female,AB+,Cutting,Line Chief,Chattogram,23426.00,2637,26063,01967876861,2019-08-02,97.7,belal.akter84@gmail.com,9824950584,3.6
EMP03341,Md. Rahim Hossain,21,Male,A+,Embroidery,Trainee,narayanganj,"৳7,439",967,8406,01858551678,10/03/18,96.9,md..hossain65@gmail.com,,9.1
EMP03342,jamal hawladar,26,Male,B-,Admin,Asst. Manager,Dhaka,50892,3744,54636,01988074958,2019-06-07,94.3,jamal.hawladar9@gmail.com,5304303996460,6.2
EMP03343,Abdul Karim Sheikh,46,Male,,Cutting,Machine Mechanic,Dkha,"৳15,247",835,16082,01918873549,05/08/21,85.3,abdul.sheikh50@gmail.com,4530301700839,4.0
EMP03344,Fatema Miah,49,Female,A-,Washing,Line Chief,Rajshahi,22158,3106,25264,01899911183,01-01-2019,76.6,fatema.miah57@gmail.com,7033759508962,13.2
EMP03345,Belal Mondal,46,Female,A+,Packing,Trainee,Rajshahi,7528,439,7967,,02-08-2020,90.7,belal.mondal62@gmail.com,1231785500111,0.9
EMP03346,Habib Akter,28,Male,A+,Cutting,Trainee,Khulna,7142,965,8107,01733-433703,2022-05-02,75.8,habib.akter29@gmail.com,3368944125741,1.1
EMP03347,Md. Rahim Sarker,51,Male,A+,Admin,Supervisor,dhaka,"৳23,978",1555,25533,01730-519246,2019/02/05,95.3,md..sarker22@gmail.com,3866129603177,1.8
EMP03348,MOFIZ MIAH,26,Male,AB+,Sewing,Asst. Manager,NARAYANGANJ,48139,6259,54398,01868295154,2021-04-27,90.2,mofiz.miah82@gmail.com,4078353411766,7.0
EMP03349,  Anwar Biswas  ,thirty five,Female,B+,admin,Machine Mechanic,Chattogram,13527,1422,14949,01954480081,2022-08-07,80.3,anwar.biswas68@gmail.com,9619573952783,4.3
EMP03350,Kulsum Islam,29,Female,B-,Packing,Operator,Chattogram,11184,570,11754,01729555466,2022-06-06,99.7,kulsum.islam67@gmail.com,7867865277016,9.5
EMP03351,Selim Mondal,33,Female,B+,Packing,Line Chief,Rajshai,22222,3193,25061,01834-452705,2018-05-28,80.6,selim.mondal85@gmail.com,9111771597388,3.3
EMP03352,Nasrin Ali,39,Female,B-,Packing,Machine Mechanic,sylhet,14913,994,15907,01997027357,2021/10/30,94.3,nasrin.ali79@gmail.com,1218814218558,9.7
EMP03353,sohel sheikh,53,Male,,Cutting,Helper,Chattogram,7973 taka,1046,9019,01931292388,17-12-2018,96.9,sohel.sheikh56@gmail.com,9022011028406,8.4
EMP03354,Shirina Mondal,24,Male,A+,Embrodiery,Machine Mechanic,Sylhet,16006,2384,18390,01711137482,29-11-2020,91.8,shirina.mondal28@gmail.com,1208682151636,12.6
E-3355,Sumaiya Miah,54,Male,AB+,Maintenance,Operator,Chattogram,13580,1374,14954,01772475962,2019-11-16,87.6,sumaiya.miah21@gmail.com,7457163168199,4.3
EMP03356,Abdul Karim Mondal,36,Male,AB-,Cutting,Asst. Manager,Dhaka,50804,5438,56242,01950613859,05/04/21,79.0,abdul.mondal23@gmail.com,7322412065249,8.2
EMP03357,রহিম Hawladar,22,Female,O+,Maintenance,Helper,Rajshahi,7767,595,8362,01817795556,2018-11-05,,jamal.khan24@gmail.com,5507993516788,7.7
EMP03358,Habib Khan,18,Female,O-,SEWING,Machine Mechanic,CHATTOGRAM,12802,1205,,01916037439,2018-02-22,81.4,habib.khan32@gmail.com,3821840816695,4.1
EMP03359,Lovely Ali,18,Male,B-,Washing,Operator,Khulna,10433,1521,11954,01833741906,"April 03, 2022",92.1,lovely.ali82@gmail.com,2977892984300,5.4
EMP03360,Sharmin Hossain,54,Female,O+,stores,Helper,Khulna,7667,498,8165,01950559496,2022/01/06,91.2,sharmin.hossain13@gmail.com,8452207744291,1.9
EMP03361,Shirina Khan,30,Male,AB-,Embroidery,Senior Operator,N.ganj,15133,2269,17402,01940737982,2021-10-05,78.8,shirina.khan47@gmail.com,6376771213936,4.0
EMP03362,Nasrin Miah,42,Female,A-,washing,Line Chief,Sylhet,20339,1890,22229,01784923239,2022-09-13,98.2,nasrin.miah39@gmail.com,8367895905851,14.5
EMP03363,Mamun Islam,150,Female,B+,Store,Machine Mechanic,khulna,17606,1288,18894,+8801884637900,2022/08/22,87.8,mamun.islam40@gmail.com,7262756576664,2.5
EMP03364,Nasrin Akter,33,Male,A-,Maintnance,Operator,Narayanganj,11681,832,12513,01877957514,2022/10/01,83.3,nasrin.akter62@gmail.com,6961315903968,1.1
EMP03365,Mofiz Ali,29,Female,AB+,cutting,Machine Mechanic,Narayanganj,12643,1203,13846,01753432619,2020/05/25,98.0,mofiz.ali85@gmail.com,1053226437039,12.3
EMP03366,Anwar Sarker,24,Female,A-,pack,Asst. Manager,Gazipur,46036,3934,49970,01954280744,2021-08-02,76.0,anwar.sarker68@gmail.com,6743922588873,1.7
EMP03367,ABDUL KARIM HAWLADAR,30,Male,O-,Maintenance,Operator,Narayanganj,9949 taka,960,10909,01737614889,2018-05-05,93.8,abdul.hawladar12@gmail.com,6435649860013,9.6
EMP03368,Rubel Islam,30,Female,AB+,Cutting,Operator,Chattogram,12157,1245,13402,01955179540,14-05-2018,85.7,rubel.islam95@gmail.com,7936635969860,8.6
EMP03369,Selim Akter,24,Male,AB-,ADMIN,Machine Mechanic,Narayanganj,15883.00,1392,17156,01794004691,2021-07-30,92.0,selim.akter51@gmail.com,5905953477549,11.6
EMP03370,sohel begum,18,Female,A+,Embroidery,Supervisor,Dhaka,"৳21,748",2727,24475,+8801960833632,2019-02-20,87.8,sohel.begum96@gmail.com,5053829996579,1.0
EMP03371,Hasina Khatun,50,Male,O-,Embroidery,Helper,Gazipur,8014,1100,9114,01761282343,11/06/22,78.7,hasina.khatun19@gmail.com,2952602116230,7.5
EMP03372,Anwar Hossain,18,Female,B+,Finishing,Asst. Manager,Ghazipur,38714,3134,41848,01943248723,22/12/19,94.4,anwar.hossain90@gmail.com,2789101773966,1.7
EMP03373,Sumaiya Miah,18,Female,B-,Washing,Machine Mechanic,Rajshahi,17527,1125,18652,01732638266,2020-04-30,89.9,sumaiya.miah58@gmail.com,3886662219326,3.7
EMP03374,Roksana Miah,39,Male,B-,Admin,Line Chief,narayanganj,28365,3043,31408,01762643186,27-07-2019,94.9,,4502881045285,0.3
EMP03375,MD. RAHIM BISWAS,50,Male,AB+,Admin,Operator,dhaka,11620 taka,1228,12848,01841587302,"April 19, 2019",95.5,md..biswas89@gmail.com,9350495001836,1.4
EMP03376,ROKSANA ISLAM,23,Male,A-,Finishing,Operator,Sylhet,10581.00,1584,12165,01780871504,2021/08/11,81.4,roksana.islam41@gmail.com,8240453960496,9.6
EMP03377,Lovely Sheikh,26,Male,AB-,Finishin,Helper,Narayanganj,7824,762,8586,01857974824,2021/09/30,90.0,lovely.sheikh66@gmail.com,4631469584748,1.6
EMP03378,Jamal Hawladar,35,Male,O-,Pakcing,Quality Inspector,RAJSHAHI,16112,1459,17571,01977262531,2018-06-02,101,jamal.hawladar80@gmail.com,3003022489752,9.6
EMP03379,Habib Sheikh,23,Male,A+,ADMIN,Machine Mechanic,Sylhet,15438,1040,16478,01855276138,2018-02-15,97.0,habib.sheikh14@gmail.com,3550314746316,8.4
EMP03380,Monira Biswas,36,Male,A-,Quality Control,Helper,GAZIPUR,7040,559,7599,01833673675,2019-06-14,83.4,monira.biswas95@gmail.com,7633427840,1.5
EMP03381,Anwar Uddin,47,Female,A+,Sewing,Quality Inspector,Sylhet,16628,2275,19159,01830954396,2022-04-09,77.9,anwar.uddin55@gmail.com,7397749676169,9.4
EMP03382,Monira Ali,32,Male,A+,Sewing,Quality Inspector,Sylhet,14460.00,2140,16600,01969-651460,09/09/20,98.3,monira.ali8@gmail.com,5214412810840,8.5
EMP03383,AMENA ALI,19,Female,A-,Washing,Senior Operator,Narayanganj,"৳17,755",1800,19555,01861484509,2019/05/08,90.5,amena.ali51@gmail.com,5069005203797,8.8
EMP03384,রোকসানা Biswas,55,Male,O-,Admn,Operator,chattogram,9004,770,9774,01937493927,2019-07-12,81.9,sharmin.uddin68@gmail.com,1564326463039,6.8
EMP03385,Fatema Islam,41,Female,O-,Store,Line Chief,Syhlet,26480,1394,27874,01986849735,2022-05-13,76.3,fatema.islam92@gmail.com,2520665956189,12.2
EMP03386,Mamun Ali,54,Male,,MTN,Trainee,sylhet,6910,427,7337,01949406922,"September 26, 2020",-10,mamun.ali76@gmail.com,2874280564469,14.6
EMP03387,Mofiz Sarker,47,Female,B+,Store,Machine Mechanic,Narayanganj,16758,1217,17975,01999532160,22/05/19,83.9,mofiz.sarker36@gmail.com,2016324105837,9.5
EMP03388,Md. Rahim Akter,19,Female,A+,Packing,Line Chief,Dhaka,21399 taka,1817,23216,01763363927,2021-02-17,91.5,md..akter94@gmail.com,1791395712821,2.1
EMP03389,Shirina Hawladar,49,Female,AB+,Cutting,Asst. Manager,Khulna,35595,2581,38466,01827385248,24-10-2022,89.1,shirina.hawladar43@gmail.com,2766824719545,4.8
EMP03390,ROKSANA BEGUM,30,Female,O+,Admn,Trainee,Narayanganj,6835,827,7662,01726833058,05/02/18,81.9,roksana.begum7@gmail.com,5541106437146,1.1
EMP03391,belal uddin,48,Male,,Finishing,Operator,Narayanganj,13873,771,14644,01866923671,2022-03-25,79.5,belal.uddin99@gmail.com,5018268856375,11.3
E-3392,Rubel Sarker,21,Female,A+,EMB,Floor In-charge,Sylhet,39217,3302,42519,01750066560,2021-12-12,89.8,rubel.sarker25@gmail.com,4729642185536,4.1
EMP03393,Amena Sheikh,51,Male,A+,sewing dept,Floor In-charge,Khulna,37563,5359,42922,01981067217,04/01/20,82.7,amena.sheikh90@gmail.com,5307507849059,14.0
EMP03394,AMENA ISLAM,999,Male,B+,stores,Quality Inspector,Chattogram,13785,739,14524,+8801918901474,2018-12-29,82.6,amena.islam74@gmail.com,7978700931,11.5
EMP03395,Rashid Hossain,39,Male,O+,Maintenance,Operator,Chattogram,12751,1761,14512,01983667905,23/05/21,75.5,rashid.hossain48@gmail.com,1626973904388,9.8
EMP03396,Anwar Sheikh,33,Male,O-,Store,Operator,khulna,13265,1691,14956,01992741320,2019/02/11,90.9,anwar.sheikh80@gmail.com,2407360315366,10.3
EMP03397,Rashid Khan,53,Male,A+,Quality Control,Line Chief,DHAKA,29765,2994,,01738206697,2018-07-20,96.1,rashid.khan75@gmail.com,9288349346428,
EMP03398,Md. Rahim Hossain,36,Female,A-,Quality Control,Senior Operator,Dhaka,13517,917,14434,01759706454,03-06-2021,,md..hossain34@gmail.com,3031853039408,1.1
EMP03399,Shirina Miah,44,Male,AB+,Admin,Trainee,Chattogram,6893,551,7444,+8801784056666,2020/09/17,91.9,shirina.miah5@gmail.com,2589055354511,5.1
EMP03400,Mamun Hossain,39,Male,O-,sewing,Helper,Dhaka,8945,462,9407,01821108557,2020-05-27,88.8,mamun.hossain75@gmail.com,8217765854726,8.0
EMP03401,Jamal Miah,45,Female,O+,Cutting,Floor In-charge,Rajshahi,31073,3417,34490,01932197516,2022/03/26,84.9,jamal.miah89@gmail.com,6398855271657,1.8
EMP03402,Lovely Sarker,31,Female,AB-,Washing,Trainee,Khulna,6085,325,6410,01737-997815,2022-08-20,88.9,lovely.sarker36@gmail.com,7803721382,11.7
EMP03403,Fatema Miah,49,Male,AB+,Embroidery,Trainee,Gazipur,6396.00,915,7311,01887489644,04/09/18,86.6,fatema.miah85@gmail.com,5385607927443,0.5
E-3404,Roksana Miah,52,Male,AB-,Store,Helper,Chattogram,"৳7,769",493,8262,01968836376,05-08-2020,94.9,roksana.miah59@gmail.com,8624307652062,
EMP03405,Lovely Akter,33,Female,B+,Maintenance,Quality Inspector,Narayanganj,"৳13,557",877,14434,01780433760,2019/02/03,98.0,lovely.akter1@gmail.com,6839048990403,6.7
EMP03406,Roksana Sarker,33,Female,AB-,Quality Control,Asst. Manager,Dhaka,52475,6441,58916,01755182801,"July 17, 2022",99.7,roksana.sarker66@gmail.com,8850966687774,14.1
EMP03407,Mamun Miah,43,Male,B-,Maintenance,Trainee,CHATTOGRAM,7425,961,8386,01833087710,17-09-2019,99.8,mamun.miah23@gmail.com,2699153924556,2.7
EMP03408,Fatema Sheikh,43,Male,A-,pack,Helper,chattogram,7684,410,8094,01729434320,2018-12-04,96.7,fatema.sheikh97@gmail.com,7249764633758,8.1
EMP03409,Hasina Mondal,51,Female,A+,Store,Supervisor,Dhaka,19723,2372,22095,01924136536,"December 08, 2018",80.4,hasina.mondal85@gmail.com,2609666470569,3.2
EMP03410,Rubel Hossain,23,Male,AB-,finish,Senior Operator,Syhlet,13186,1657,14843,01981983330,2020-04-06,89.8,rubel.hossain21@gmail.com,3101975657460,1.7
EMP03411,Sharmin Hossain,44,Female,A-,Packing,Floor In-charge,Gazipur,25214,1460,26674,01951055654,"July 27, 2022",96.4,sharmin.hossain99@gmail.com,8994526678204,12.1
EMP03412,MOFIZ BISWAS,38,Male,A-,Washing,Supervisor,Dhaka,21173,3149,24322,01779726479,2019-07-29,87.2,mofiz.biswas12@gmail.com,6374397349207,0.2
EMP03413,Lovely Khatun,30,Female,AB-,Finishing,Supervisor,Khulna,18614,1347,19961,+8801835090389,2019-07-17,85.8,lovely.khatun39@gmail.com,1841847620037,2.3
EMP03414,Sharmin Mondal,47,Male,AB-,Sweing,Machine Mechanic,Gazipur,17604,1020,18624,01913324220,04-11-2020,81.7,sharmin.mondal54@gmail.com,1932556633506,8.5
EMP03415,Hasina Hawladar,18,Male,B-,Quality Control,Quality Inspector,Chattogram,17431,1297,18728,01982264528,2020-03-07,88.8,hasina.hawladar66@gmail.com,8496470234056,6.3
EMP03416,Belal Islam,50,Female,A+,Quality Control,Quality Inspector,Ghazipur,12706,654,13360,01866304103,2019-01-30,89.3,belal.islam35@gmail.com,8060569356156,6.2
EMP03417,Rubel Hossain,42,Male,AB-,Packing,Quality Inspector,Gazipur,17311,890,18201,01794990807,2021-06-04,96.6,rubel.hossain30@gmail.com,2186145055739,11.6
EMP03418,Mamun Begum,53,Male,B+,Washing,Senior Operator,Gazipur,"৳15,107",1101,16208,01951426430,2021/03/27,76.0,mamun.begum9@gmail.com,6415739308328,10.9
EMP03419,Nasrin Sarker,20,Male,B+,Admin,Floor In-charge,Khulna,26013,1586,27599,01857943114,2019-05-14,76.0,nasrin.sarker1@gmail.com,2804567627147,5.0
EMP03420,Lovely Sarker,19,Male,A+,sewing,Operator,Sylhet,12961,1384,14345,01789505293,17/02/19,80.9,lovely.sarker46@gmail.com,9988228081527,1.6
EMP03421,Jamal Biswas,26,Female,A-,Sewing,Senior Operator,Narayanganj,17797,1849,19646,01734762656,2019/02/28,-10,jamal.biswas4@gmail.com,3063456230257,13.5
EMP03422,Anwar Begum,44,Male,B+,MAINTENANCE,Line Chief,Dhaka,29646,2031,31352,01824090522,2021-12-19,86.8,anwar.begum32@gmail.com,7997180726575,8.1
EMP03423,Selim Biswas,22,Female,AB-,STORE,Trainee,Narayanganj,6123,795,6918,01798922275,2018/05/31,82.9,selim.biswas59@gmail.com,6652188533664,13.5
EMP03424,Hasina Talukder,42,Female,O+,Cutting,Senior Operator,Rajshahi,13707,1737,15444,01988634127,2018-10-12,94.7,hasina.talukder73@gmail.com,8234640715495,7.7
EMP03425,Lovely Mondal,47,Female,AB+,ADMIN,Operator,Chittagong,13122,1431,14553,01915587721,2021-12-23,82.3,lovely.mondal73@gmail.com,9464611658021,0.6
EMP03426,করিম Ali,33,Female,AB+,Packing,Senior Operator,Chattogram,13595,982,14577,01912711540,2021/11/08,87.6,shirina.ali97@gmail.com,7632917246503,0.2
EMP03427,RUBEL KHATUN,19,Male,,Packing,Helper,DHAKA,8927,757,9684,01820985043,16/04/18,80.8,rubel.khatun26@gmail.com,5432008922398,7.3
EMP03428,mamun islam,25,Female,O+,Maintenance,Senior Operator,Dhaka,16934,1490,18424,01770085368,2021/10/08,92.6,mamun.islam56@gmail.com,5683275672901,7.3
EMP03429,Habib Hossain,43,Female,A+,Quality Control,Quality Inspector,Gazipur,16316,991,16950,01752103357,2019-11-04,96.1,habib.hossain30@gmail.com,8426633980836,9.6
EMP03430,Amena Sarker,45,Male,O-,Quality Ctrl,Asst. Manager,Chattogram,37965,4233,42198,01942-678566,2021-07-01,97.2,amena.sarker95@gmail.com,5105645148587,-1
EMP03431,Selim Khatun,34,Male,B+,Embroidery,,Dhaka,"৳6,651",768,7419,01765735542,2019-03-20,78.8,selim.khatun99@gmail.com,7666634781455,11.4
EMP03432,Faruk Uddin,42,Female,A-,Quality Control,Quality Inspector,Gazipur,17917,1157,19074,01935872306,04-08-2022,95.0,faruk.uddin65@gmail.com,2603629702686,5.3
EMP03433,  Belal Khatun  ,37,Female,O+,Packing,Operator,Khulna,12814,1239,14053,01823277020,2018-01-13,98.2,belal.khatun33@gmail.com,8518899292179,1.6
EMP03434,Faruk Islam,31,Male,O+,SEWING,Operator,Chattogram,9560,855,10415,01896646357,2018-08-04,86.1,faruk.islam88@gmail.com,6840337805578,8.9
EMP03435,Monira Sheikh,24,Male,A+,maintenance,Quality Inspector,Dhaka,16338,2154,18492,01795694661,2019/06/19,98.0,monira.sheikh74@gmail.com,4140696778069,5.9
EMP03436,  Rashid Talukder  ,27,Female,B-,qc,Asst. Manager,Dhaka,"৳42,340",4412,46752,01714493061,"August 20, 2019",94.3,rashid.talukder22@gmail.com,6188514541117,6.7
EMP03437,HASINA BISWAS,23,Male,AB+,store,Asst. Manager,Khulna,"৳48,520",5796,54316,01821473631,"August 27, 2020",78.6,hasina.biswas15@gmail.com,3669758010815,7.3
EMP03438,Hasina Begum,49,Female,O+,Admin,Trainee,Gazipur,"৳7,102",796,7898,0000000000,04-07-2022,83.9,hasina.begum17@gmail.com,3442575803759,0.1
EMP03439,Habib Talukder,45,Female,A-,Finishing,Floor In-charge,Khulna,38321,2092,40413,01834-398793,07-12-2019,91.3,habib.talukder35@gmail.com,5348870494296,3.3
EMP03440,Rubel Begum,54,Male,O+,Cutting,Machine Mechanic,KHULNA,14476,1298,15774,01794868876,??-??-????,,rubel.begum40@gmail.com,4667481228650,13.7
EMP03441,Lovely Miah,39,Female,B+,Sewing,Trainee,khulna,7940,955,8895,01790972296,2021/09/26,88.4,lovely.miah23@gmail.com,6781720294977,0.2
EMP03442,Kulsum Uddin,30,Female,AB+,Embroidery,Line Chief,Narayanganj,24350,1862,26674,01867891064,2020/12/08,92.8,kulsum.uddin21@gmail.com,5707473996419,12.9
E-3443,ROKSANA HOSSAIN,55,Male,B-,Washing,Floor In-charge,Gazipur,26763,2703,29466,01914-843455,2022-11-09,86.4,roksana.hossain28@gmail.com,5093297613257,13.8
EMP03444,Fatema Sarker,38,Female,O-,Embroidery,Line Chief,Chattogram,26158,3901,30059,01984768997,2022/06/09,96.9,fatema.sarker90@gmail.com,5133857985669,2.3
EMP03445,Nadia Miah,20,Male,O+,Washing,Floor In-charge,Narayanganj,25172,3342,28514,01979984831,2021/09/17,,nadia.miah43@gmail.com,,50
EMP03446,Abdul Karim Sarker,40,Male,B+,Finishing,Quality Inspector,Gazipur,15719 taka,2345,18064,01783928558,24-01-2019,79.8,abdul.sarker22@gmail.com,2309226291565,13.9
EMP03447,md. rahim khan,26,Female,O+,Store,Helper,Dhaka,7062,506,7568,01732712296,2019/08/15,87.5,md..khan93@gmail.com,9800960536067,1.1
EMP03448,HABIB ISLAM,33,Female,O+,Finishing,Quality Inspector,Narayanganj,17595.00,1343,18938,01795631192,--,88.8,habib.islam20@gmail.com,6405663456813,12.0
EMP03449,Hasina Uddin,54,Female,A-,Finishing,Floor In-charge,Sylhet,"৳29,100",4179,33279,01766626605,2018-01-07,78.7,hasina.uddin43@gmail.com,2926928015511,5.9
EMP03450,Jamal Mondal,34,Female,O+,Cutting,Trainee,Dhaka,7524,876,8400,01734701502,2019/11/15,91.6,jamal.mondal64@gmail.com,5918345596973,12.0
E-3451,Selim Begum,44,Female,AB+,Quality Control,Operator,Khulna,"৳10,153",1325,11478,01784727094,2022-04-22,82.2,selim.begum39@gmail.com,8662933913762,4.8
EMP03452,Mofiz Khatun,20,Female,A+,Washing,Helper,RAJSHAHI,7965,614,8579,01728874620,08-09-2018,78.9,mofiz.khatun77@gmail.com,2182530207339,11.1
